51.5205, 58.6207
68.682, 50.1916
71.4931, 50.9579
79.8213, 47.1264
87.6898, 43.6782
95.5583, 40.2299
104.3916, 35.6322
112.9272, 31.8008
120.1286, 28.7356
125.2385, 27.5862
133.107, 24.1379
141.228, 20.3065
148.177, 17.6245
153.2869, 16.4751
158.9018, 14.5594
164.6787, 13.0268
170.2936, 11.1111
193.9896, 0.
